y,x,frame,t,vial,geno,sex,day,rep
332.64,431.15,51,1.759,3,w1118,m,2,1
151.6,488.21,51,1.759,3,w1118,m,2,1
148.62,468.7,51,1.759,3,w1118,m,2,1
131.71,494.9,51,1.759,3,w1118,m,2,1
96.79,476.8,51,1.759,3,w1118,m,2,1
58.68,463.75,51,1.759,3,w1118,m,2,1
51.72,451.75,51,1.759,3,w1118,m,2,1
46.86,430.16,51,1.759,3,w1118,m,2,1
21.0,421.32,51,1.759,3,w1118,m,2,1
14.4,450.77,51,1.759,3,w1118,m,2,1
336.34,431.98,52,1.793,3,w1118,m,2,1
151.8,487.92,52,1.793,3,w1118,m,2,1
146.91,467.93,52,1.793,3,w1118,m,2,1
132.74,495.06,52,1.793,3,w1118,m,2,1
96.79,476.81,52,1.793,3,w1118,m,2,1
58.68,463.76,52,1.793,3,w1118,m,2,1
53.41,430.83,52,1.793,3,w1118,m,2,1
51.72,451.74,52,1.793,3,w1118,m,2,1
23.82,420.67,52,1.793,3,w1118,m,2,1
14.46,450.24,52,1.793,3,w1118,m,2,1
336.47,431.95,53,1.828,3,w1118,m,2,1
153.75,487.82,53,1.828,3,w1118,m,2,1
149.75,469.99,53,1.828,3,w1118,m,2,1
134.69,494.93,53,1.828,3,w1118,m,2,1
96.81,476.84,53,1.828,3,w1118,m,2,1
58.7,463.76,53,1.828,3,w1118,m,2,1
51.73,430.2,53,1.828,3,w1118,m,2,1
51.7,451.76,53,1.828,3,w1118,m,2,1
26.93,420.16,53,1.828,3,w1118,m,2,1
14.74,450.15,53,1.828,3,w1118,m,2,1
336.6,432.28,54,1.862,3,w1118,m,2,1
157.41,488.78,54,1.862,3,w1118,m,2,1
151.88,471.88,54,1.862,3,w1118,m,2,1
135.73,495.01,54,1.862,3,w1118,m,2,1
96.8,476.82,54,1.862,3,w1118,m,2,1
57.83,463.72,54,1.862,3,w1118,m,2,1
52.93,430.31,54,1.862,3,w1118,m,2,1
51.72,451.77,54,1.862,3,w1118,m,2,1
31.72,420.03,54,1.862,3,w1118,m,2,1
21.86,449.34,54,1.862,3,w1118,m,2,1
336.78,432.24,55,1.897,3,w1118,m,2,1
157.65,488.95,55,1.897,3,w1118,m,2,1
152.59,473.22,55,1.897,3,w1118,m,2,1
138.68,494.13,55,1.897,3,w1118,m,2,1
98.71,476.29,55,1.897,3,w1118,m,2,1
57.84,463.72,55,1.897,3,w1118,m,2,1
55.7,430.71,55,1.897,3,w1118,m,2,1
52.63,451.82,55,1.897,3,w1118,m,2,1
35.69,419.83,55,1.897,3,w1118,m,2,1
21.84,449.39,55,1.897,3,w1118,m,2,1
343.52,433.66,56,1.931,3,w1118,m,2,1
158.81,488.86,56,1.931,3,w1118,m,2,1
153.97,474.76,56,1.931,3,w1118,m,2,1
140.64,493.98,56,1.931,3,w1118,m,2,1
98.7,476.3,56,1.931,3,w1118,m,2,1
57.83,463.71,56,1.931,3,w1118,m,2,1
56.91,430.4,56,1.931,3,w1118,m,2,1
52.63,451.82,56,1.931,3,w1118,m,2,1
38.7,419.69,56,1.931,3,w1118,m,2,1
21.95,449.68,56,1.931,3,w1118,m,2,1
342.89,433.07,57,1.966,3,w1118,m,2,1
163.28,489.97,57,1.966,3,w1118,m,2,1
155.66,475.28,57,1.966,3,w1118,m,2,1
143.52,493.31,57,1.966,3,w1118,m,2,1
98.69,476.31,57,1.966,3,w1118,m,2,1
60.66,430.9,57,1.966,3,w1118,m,2,1
57.81,463.77,57,1.966,3,w1118,m,2,1
51.71,451.74,57,1.966,3,w1118,m,2,1
37.93,419.4,57,1.966,3,w1118,m,2,1
22.88,449.8,57,1.966,3,w1118,m,2,1
346.36,433.95,58,2.0,3,w1118,m,2,1
163.61,490.3,58,2.0,3,w1118,m,2,1
157.7,477.22,58,2.0,3,w1118,m,2,1
145.42,493.26,58,2.0,3,w1118,m,2,1
96.9,476.89,58,2.0,3,w1118,m,2,1
61.83,431.16,58,2.0,3,w1118,m,2,1
58.69,463.84,58,2.0,3,w1118,m,2,1
51.72,451.73,58,2.0,3,w1118,m,2,1
42.75,418.92,58,2.0,3,w1118,m,2,1
27.67,448.59,58,2.0,3,w1118,m,2,1
346.46,433.24,59,2.034,3,w1118,m,2,1
165.55,490.9,59,2.034,3,w1118,m,2,1
158.94,478.83,59,2.034,3,w1118,m,2,1
143.69,493.85,59,2.034,3,w1118,m,2,1
96.92,476.9,59,2.034,3,w1118,m,2,1
64.67,431.78,59,2.034,3,w1118,m,2,1
57.83,463.79,59,2.034,3,w1118,m,2,1
51.71,451.73,59,2.034,3,w1118,m,2,1
46.66,419.03,59,2.034,3,w1118,m,2,1
27.85,448.63,59,2.034,3,w1118,m,2,1
346.57,432.8,60,2.069,3,w1118,m,2,1
167.55,490.93,60,2.069,3,w1118,m,2,1
160.97,480.0,60,2.069,3,w1118,m,2,1
143.82,494.01,60,2.069,3,w1118,m,2,1
96.88,476.95,60,2.069,3,w1118,m,2,1
66.73,431.71,60,2.069,3,w1118,m,2,1
57.78,463.81,60,2.069,3,w1118,m,2,1
50.86,451.65,60,2.069,3,w1118,m,2,1
48.71,418.69,60,2.069,3,w1118,m,2,1
34.61,448.3,60,2.069,3,w1118,m,2,1
346.73,433.06,61,2.103,3,w1118,m,2,1
167.75,490.86,61,2.103,3,w1118,m,2,1
163.75,480.92,61,2.103,3,w1118,m,2,1
146.68,492.84,61,2.103,3,w1118,m,2,1
96.9,477.01,61,2.103,3,w1118,m,2,1
68.7,431.68,61,2.103,3,w1118,m,2,1
58.71,463.86,61,2.103,3,w1118,m,2,1
51.71,451.69,61,2.103,3,w1118,m,2,1
48.83,418.2,61,2.103,3,w1118,m,2,1
33.74,448.64,61,2.103,3,w1118,m,2,1
347.27,433.11,62,2.138,3,w1118,m,2,1
171.38,492.02,62,2.138,3,w1118,m,2,1
164.88,481.92,62,2.138,3,w1118,m,2,1
146.76,492.72,62,2.138,3,w1118,m,2,1
96.88,477.04,62,2.138,3,w1118,m,2,1
70.7,431.79,62,2.138,3,w1118,m,2,1
57.83,463.82,62,2.138,3,w1118,m,2,1
51.7,451.7,62,2.138,3,w1118,m,2,1
50.83,418.25,62,2.138,3,w1118,m,2,1
36.69,448.21,62,2.138,3,w1118,m,2,1
347.32,433.01,63,2.172,3,w1118,m,2,1
171.67,492.27,63,2.172,3,w1118,m,2,1
166.74,483.03,63,2.172,3,w1118,m,2,1
152.44,491.19,63,2.172,3,w1118,m,2,1
96.89,477.01,63,2.172,3,w1118,m,2,1
71.83,431.89,63,2.172,3,w1118,m,2,1
57.83,463.85,63,2.172,3,w1118,m,2,1
57.52,418.06,63,2.172,3,w1118,m,2,1
51.76,451.71,63,2.172,3,w1118,m,2,1
38.82,448.42,63,2.172,3,w1118,m,2,1
347.52,432.71,64,2.207,3,w1118,m,2,1
173.56,492.74,64,2.207,3,w1118,m,2,1
167.84,483.28,64,2.207,3,w1118,m,2,1
153.63,491.19,64,2.207,3,w1118,m,2,1
96.88,476.96,64,2.207,3,w1118,m,2,1
73.8,431.68,64,2.207,3,w1118,m,2,1
58.71,463.87,64,2.207,3,w1118,m,2,1
58.68,418.15,64,2.207,3,w1118,m,2,1
52.8,451.78,64,2.207,3,w1118,m,2,1
41.77,448.27,64,2.207,3,w1118,m,2,1
174.62,492.99,65,2.241,3,w1118,m,2,1
169.74,484.25,65,2.241,3,w1118,m,2,1
151.67,491.86,65,2.241,3,w1118,m,2,1
96.84,476.73,65,2.241,3,w1118,m,2,1
75.85,431.99,65,2.241,3,w1118,m,2,1
60.67,417.86,65,2.241,3,w1118,m,2,1
58.7,463.89,65,2.241,3,w1118,m,2,1
54.45,451.82,65,2.241,3,w1118,m,2,1
43.73,448.03,65,2.241,3,w1118,m,2,1
177.49,493.92,66,2.276,3,w1118,m,2,1
173.38,486.49,66,2.276,3,w1118,m,2,1
156.42,489.23,66,2.276,3,w1118,m,2,1
96.83,476.68,66,2.276,3,w1118,m,2,1
77.78,432.31,66,2.276,3,w1118,m,2,1
62.73,418.17,66,2.276,3,w1118,m,2,1
58.73,463.96,66,2.276,3,w1118,m,2,1
54.27,451.67,66,2.276,3,w1118,m,2,1
46.67,448.17,66,2.276,3,w1118,m,2,1
178.6,494.24,67,2.31,3,w1118,m,2,1
172.59,485.98,67,2.31,3,w1118,m,2,1
157.36,489.0,67,2.31,3,w1118,m,2,1
97.72,476.29,67,2.31,3,w1118,m,2,1
80.74,432.74,67,2.31,3,w1118,m,2,1
64.74,418.0,67,2.31,3,w1118,m,2,1
58.78,464.2,67,2.31,3,w1118,m,2,1
54.45,449.4,67,2.31,3,w1118,m,2,1
180.49,494.67,68,2.345,3,w1118,m,2,1
172.58,486.19,68,2.345,3,w1118,m,2,1
158.47,488.04,68,2.345,3,w1118,m,2,1
97.74,476.37,68,2.345,3,w1118,m,2,1
81.83,432.23,68,2.345,3,w1118,m,2,1
65.78,418.06,68,2.345,3,w1118,m,2,1
60.67,465.29,68,2.345,3,w1118,m,2,1
56.45,448.99,68,2.345,3,w1118,m,2,1
180.67,494.89,69,2.379,3,w1118,m,2,1
172.63,486.17,69,2.379,3,w1118,m,2,1
155.81,489.15,69,2.379,3,w1118,m,2,1
96.88,476.67,69,2.379,3,w1118,m,2,1
83.83,432.29,69,2.379,3,w1118,m,2,1
67.75,417.9,69,2.379,3,w1118,m,2,1
61.71,465.9,69,2.379,3,w1118,m,2,1
56.71,448.44,69,2.379,3,w1118,m,2,1
181.73,495.04,70,2.414,3,w1118,m,2,1
172.67,486.09,70,2.414,3,w1118,m,2,1
161.39,487.31,70,2.414,3,w1118,m,2,1
96.85,476.7,70,2.414,3,w1118,m,2,1
86.7,433.06,70,2.414,3,w1118,m,2,1
70.78,418.0,70,2.414,3,w1118,m,2,1
64.58,467.05,70,2.414,3,w1118,m,2,1
63.24,448.94,70,2.414,3,w1118,m,2,1
185.22,496.13,71,2.448,3,w1118,m,2,1
172.78,485.87,71,2.448,3,w1118,m,2,1
161.6,486.99,71,2.448,3,w1118,m,2,1
96.87,476.71,71,2.448,3,w1118,m,2,1
88.69,433.36,71,2.448,3,w1118,m,2,1
73.73,418.13,71,2.448,3,w1118,m,2,1
65.45,448.92,71,2.448,3,w1118,m,2,1
64.78,466.88,71,2.448,3,w1118,m,2,1
54.83,451.87,71,2.448,3,w1118,m,2,1
187.16,496.79,72,2.483,3,w1118,m,2,1
172.96,485.67,72,2.483,3,w1118,m,2,1
161.63,485.95,72,2.483,3,w1118,m,2,1
96.86,476.75,72,2.483,3,w1118,m,2,1
90.66,432.81,72,2.483,3,w1118,m,2,1
75.68,418.05,72,2.483,3,w1118,m,2,1
68.41,449.39,72,2.483,3,w1118,m,2,1
66.73,467.08,72,2.483,3,w1118,m,2,1
56.84,451.99,72,2.483,3,w1118,m,2,1
186.65,496.83,73,2.517,3,w1118,m,2,1
173.81,485.92,73,2.517,3,w1118,m,2,1
161.65,485.99,73,2.517,3,w1118,m,2,1
96.88,476.7,73,2.517,3,w1118,m,2,1
91.82,432.82,73,2.517,3,w1118,m,2,1
78.32,418.18,73,2.517,3,w1118,m,2,1
70.7,468.79,73,2.517,3,w1118,m,2,1
70.67,449.8,73,2.517,3,w1118,m,2,1
59.66,452.72,73,2.517,3,w1118,m,2,1
188.34,498.03,74,2.552,3,w1118,m,2,1
176.4,487.01,74,2.552,3,w1118,m,2,1
161.67,485.99,74,2.552,3,w1118,m,2,1
96.85,476.69,74,2.552,3,w1118,m,2,1
93.64,433.35,74,2.552,3,w1118,m,2,1
77.8,417.92,74,2.552,3,w1118,m,2,1
73.53,449.35,74,2.552,3,w1118,m,2,1
70.71,468.97,74,2.552,3,w1118,m,2,1
189.25,498.83,75,2.586,3,w1118,m,2,1
174.79,486.0,75,2.586,3,w1118,m,2,1
163.77,485.21,75,2.586,3,w1118,m,2,1
96.87,476.73,75,2.586,3,w1118,m,2,1
94.75,433.71,75,2.586,3,w1118,m,2,1
78.79,418.05,75,2.586,3,w1118,m,2,1
76.47,450.06,75,2.586,3,w1118,m,2,1
71.87,469.17,75,2.586,3,w1118,m,2,1
64.75,452.86,75,2.586,3,w1118,m,2,1
189.51,499.07,76,2.621,3,w1118,m,2,1
174.96,485.83,76,2.621,3,w1118,m,2,1
163.68,485.78,76,2.621,3,w1118,m,2,1
100.87,433.72,76,2.621,3,w1118,m,2,1
96.87,476.69,76,2.621,3,w1118,m,2,1
81.75,418.03,76,2.621,3,w1118,m,2,1
79.24,450.76,76,2.621,3,w1118,m,2,1
76.67,470.02,76,2.621,3,w1118,m,2,1
66.59,452.99,76,2.621,3,w1118,m,2,1
191.12,499.95,77,2.655,3,w1118,m,2,1
177.5,486.97,77,2.655,3,w1118,m,2,1
165.66,484.95,77,2.655,3,w1118,m,2,1
101.72,433.7,77,2.655,3,w1118,m,2,1
96.89,476.71,77,2.655,3,w1118,m,2,1
83.77,418.18,77,2.655,3,w1118,m,2,1
81.35,450.69,77,2.655,3,w1118,m,2,1
77.75,470.18,77,2.655,3,w1118,m,2,1
68.63,453.42,77,2.655,3,w1118,m,2,1
191.44,500.07,78,2.69,3,w1118,m,2,1
177.71,486.7,78,2.69,3,w1118,m,2,1
166.76,484.06,78,2.69,3,w1118,m,2,1
101.8,433.78,78,2.69,3,w1118,m,2,1
96.9,476.71,78,2.69,3,w1118,m,2,1
87.52,418.62,78,2.69,3,w1118,m,2,1
83.41,450.82,78,2.69,3,w1118,m,2,1
81.5,470.85,78,2.69,3,w1118,m,2,1
69.9,453.28,78,2.69,3,w1118,m,2,1
192.39,500.89,79,2.724,3,w1118,m,2,1
178.46,486.81,79,2.724,3,w1118,m,2,1
166.89,483.89,79,2.724,3,w1118,m,2,1
102.83,434.29,79,2.724,3,w1118,m,2,1
96.9,476.74,79,2.724,3,w1118,m,2,1
88.74,418.91,79,2.724,3,w1118,m,2,1
85.53,450.79,79,2.724,3,w1118,m,2,1
81.67,470.83,79,2.724,3,w1118,m,2,1
72.64,453.35,79,2.724,3,w1118,m,2,1
191.83,500.92,80,2.759,3,w1118,m,2,1
179.53,486.21,80,2.759,3,w1118,m,2,1
167.84,483.74,80,2.759,3,w1118,m,2,1
104.85,434.07,80,2.759,3,w1118,m,2,1
96.9,476.71,80,2.759,3,w1118,m,2,1
89.77,418.95,80,2.759,3,w1118,m,2,1
84.82,450.11,80,2.759,3,w1118,m,2,1
82.77,470.9,80,2.759,3,w1118,m,2,1
75.73,453.75,80,2.759,3,w1118,m,2,1
192.66,501.19,81,2.793,3,w1118,m,2,1
181.34,485.77,81,2.793,3,w1118,m,2,1
170.57,482.82,81,2.793,3,w1118,m,2,1
105.83,433.84,81,2.793,3,w1118,m,2,1
96.88,476.72,81,2.793,3,w1118,m,2,1
91.78,418.92,81,2.793,3,w1118,m,2,1
87.02,450.11,81,2.793,3,w1118,m,2,1
83.84,471.29,81,2.793,3,w1118,m,2,1
77.7,453.96,81,2.793,3,w1118,m,2,1
194.43,501.98,82,2.828,3,w1118,m,2,1
183.53,484.94,82,2.828,3,w1118,m,2,1
171.87,483.01,82,2.828,3,w1118,m,2,1
107.77,434.09,82,2.828,3,w1118,m,2,1
96.96,476.72,82,2.828,3,w1118,m,2,1
93.78,419.03,82,2.828,3,w1118,m,2,1
91.7,450.86,82,2.828,3,w1118,m,2,1
87.65,472.13,82,2.828,3,w1118,m,2,1
79.85,453.66,82,2.828,3,w1118,m,2,1
194.65,502.0,83,2.862,3,w1118,m,2,1
185.71,484.38,83,2.862,3,w1118,m,2,1
173.65,482.0,83,2.862,3,w1118,m,2,1
111.67,434.78,83,2.862,3,w1118,m,2,1
98.72,476.23,83,2.862,3,w1118,m,2,1
96.32,451.36,83,2.862,3,w1118,m,2,1
94.87,419.09,83,2.862,3,w1118,m,2,1
90.18,472.75,83,2.862,3,w1118,m,2,1
82.9,453.74,83,2.862,3,w1118,m,2,1
195.66,502.76,84,2.897,3,w1118,m,2,1
186.75,484.76,84,2.897,3,w1118,m,2,1
177.7,480.1,84,2.897,3,w1118,m,2,1
112.68,434.85,84,2.897,3,w1118,m,2,1
102.13,475.34,84,2.897,3,w1118,m,2,1
98.36,451.31,84,2.897,3,w1118,m,2,1
95.89,419.29,84,2.897,3,w1118,m,2,1
90.55,472.73,84,2.897,3,w1118,m,2,1
85.64,453.29,84,2.897,3,w1118,m,2,1
196.52,502.93,85,2.931,3,w1118,m,2,1
189.64,484.27,85,2.931,3,w1118,m,2,1
177.64,479.99,85,2.931,3,w1118,m,2,1
115.65,434.67,85,2.931,3,w1118,m,2,1
100.43,451.57,85,2.931,3,w1118,m,2,1
97.88,419.33,85,2.931,3,w1118,m,2,1
97.03,476.8,85,2.931,3,w1118,m,2,1
88.7,472.03,85,2.931,3,w1118,m,2,1
87.71,452.8,85,2.931,3,w1118,m,2,1
196.65,502.91,86,2.966,3,w1118,m,2,1
190.72,483.93,86,2.966,3,w1118,m,2,1
177.72,480.06,86,2.966,3,w1118,m,2,1
116.65,434.61,86,2.966,3,w1118,m,2,1
100.62,419.77,86,2.966,3,w1118,m,2,1
97.78,451.2,86,2.966,3,w1118,m,2,1
96.96,476.81,86,2.966,3,w1118,m,2,1
196.67,502.97,87,3.0,3,w1118,m,2,1
195.61,483.23,87,3.0,3,w1118,m,2,1
183.3,478.21,87,3.0,3,w1118,m,2,1
118.65,434.76,87,3.0,3,w1118,m,2,1
100.75,419.83,87,3.0,3,w1118,m,2,1
99.77,451.16,87,3.0,3,w1118,m,2,1
97.73,476.67,87,3.0,3,w1118,m,2,1
91.62,470.8,87,3.0,3,w1118,m,2,1
197.36,503.12,88,3.034,3,w1118,m,2,1
196.67,483.18,88,3.034,3,w1118,m,2,1
182.69,479.12,88,3.034,3,w1118,m,2,1
121.49,434.82,88,3.034,3,w1118,m,2,1
106.54,451.69,88,3.034,3,w1118,m,2,1
102.78,420.18,88,3.034,3,w1118,m,2,1
97.74,476.73,88,3.034,3,w1118,m,2,1
94.74,451.27,88,3.034,3,w1118,m,2,1
92.23,470.08,88,3.034,3,w1118,m,2,1
197.74,482.9,89,3.069,3,w1118,m,2,1
197.37,503.09,89,3.069,3,w1118,m,2,1
181.78,479.07,89,3.069,3,w1118,m,2,1
123.42,434.9,89,3.069,3,w1118,m,2,1
108.54,451.73,89,3.069,3,w1118,m,2,1
106.25,420.99,89,3.069,3,w1118,m,2,1
97.84,476.8,89,3.069,3,w1118,m,2,1
96.85,450.79,89,3.069,3,w1118,m,2,1
90.68,470.09,89,3.069,3,w1118,m,2,1
201.66,482.23,90,3.103,3,w1118,m,2,1
197.35,503.08,90,3.103,3,w1118,m,2,1
187.45,477.19,90,3.103,3,w1118,m,2,1
120.86,434.24,90,3.103,3,w1118,m,2,1
111.32,451.81,90,3.103,3,w1118,m,2,1
106.69,421.14,90,3.103,3,w1118,m,2,1
99.68,449.88,90,3.103,3,w1118,m,2,1
98.76,476.88,90,3.103,3,w1118,m,2,1
92.16,469.19,90,3.103,3,w1118,m,2,1
202.78,482.72,91,3.138,3,w1118,m,2,1
195.85,502.2,91,3.138,3,w1118,m,2,1
184.66,478.05,91,3.138,3,w1118,m,2,1
122.75,433.83,91,3.138,3,w1118,m,2,1
112.43,451.75,91,3.138,3,w1118,m,2,1
106.78,421.1,91,3.138,3,w1118,m,2,1
100.91,449.4,91,3.138,3,w1118,m,2,1
98.84,476.74,91,3.138,3,w1118,m,2,1
91.5,469.18,91,3.138,3,w1118,m,2,1
208.58,481.2,92,3.172,3,w1118,m,2,1
197.45,502.99,92,3.172,3,w1118,m,2,1
185.66,478.1,92,3.172,3,w1118,m,2,1
124.81,434.2,92,3.172,3,w1118,m,2,1
113.46,451.71,92,3.172,3,w1118,m,2,1
107.78,421.83,92,3.172,3,w1118,m,2,1
101.94,448.81,92,3.172,3,w1118,m,2,1
100.84,476.82,92,3.172,3,w1118,m,2,1
91.54,469.05,92,3.172,3,w1118,m,2,1
209.69,480.89,93,3.207,3,w1118,m,2,1
197.43,503.02,93,3.207,3,w1118,m,2,1
191.27,477.3,93,3.207,3,w1118,m,2,1
128.63,434.77,93,3.207,3,w1118,m,2,1
113.67,451.85,93,3.207,3,w1118,m,2,1
109.7,422.01,93,3.207,3,w1118,m,2,1
105.6,476.2,93,3.207,3,w1118,m,2,1
91.6,469.01,93,3.207,3,w1118,m,2,1
211.73,480.94,94,3.241,3,w1118,m,2,1
197.42,502.99,94,3.241,3,w1118,m,2,1
193.14,477.26,94,3.241,3,w1118,m,2,1
128.67,434.68,94,3.241,3,w1118,m,2,1
114.46,451.98,94,3.241,3,w1118,m,2,1
112.18,422.69,94,3.241,3,w1118,m,2,1
106.61,476.28,94,3.241,3,w1118,m,2,1
91.62,468.95,94,3.241,3,w1118,m,2,1
215.64,479.92,95,3.276,3,w1118,m,2,1
197.46,502.96,95,3.276,3,w1118,m,2,1
188.86,477.81,95,3.276,3,w1118,m,2,1
128.82,433.94,95,3.276,3,w1118,m,2,1
114.67,451.83,95,3.276,3,w1118,m,2,1
113.52,423.03,95,3.276,3,w1118,m,2,1
107.72,475.98,95,3.276,3,w1118,m,2,1
91.57,468.83,95,3.276,3,w1118,m,2,1
216.74,479.14,96,3.31,3,w1118,m,2,1
197.54,502.95,96,3.31,3,w1118,m,2,1
190.75,477.07,96,3.31,3,w1118,m,2,1
129.9,433.92,96,3.31,3,w1118,m,2,1
115.49,451.81,96,3.31,3,w1118,m,2,1
113.74,423.03,96,3.31,3,w1118,m,2,1
109.84,476.05,96,3.31,3,w1118,m,2,1
106.78,447.0,96,3.31,3,w1118,m,2,1
92.65,468.16,96,3.31,3,w1118,m,2,1
223.19,477.17,97,3.345,3,w1118,m,2,1
197.51,502.96,97,3.345,3,w1118,m,2,1
193.64,476.23,97,3.345,3,w1118,m,2,1
131.86,434.2,97,3.345,3,w1118,m,2,1
116.77,423.87,97,3.345,3,w1118,m,2,1
116.25,451.75,97,3.345,3,w1118,m,2,1
115.58,474.84,97,3.345,3,w1118,m,2,1
106.79,446.92,97,3.345,3,w1118,m,2,1
94.22,467.42,97,3.345,3,w1118,m,2,1
225.28,477.27,98,3.379,3,w1118,m,2,1
197.5,502.96,98,3.379,3,w1118,m,2,1
195.64,476.14,98,3.379,3,w1118,m,2,1
133.75,434.27,98,3.379,3,w1118,m,2,1
115.88,423.33,98,3.379,3,w1118,m,2,1
115.7,451.73,98,3.379,3,w1118,m,2,1
114.78,475.13,98,3.379,3,w1118,m,2,1
106.73,447.03,98,3.379,3,w1118,m,2,1
94.33,467.16,98,3.379,3,w1118,m,2,1
226.59,476.25,99,3.414,3,w1118,m,2,1
197.54,502.93,99,3.414,3,w1118,m,2,1
194.82,477.1,99,3.414,3,w1118,m,2,1
134.74,434.11,99,3.414,3,w1118,m,2,1
118.75,423.91,99,3.414,3,w1118,m,2,1
117.41,451.77,99,3.414,3,w1118,m,2,1
116.8,474.82,99,3.414,3,w1118,m,2,1
106.66,446.86,99,3.414,3,w1118,m,2,1
92.62,467.94,99,3.414,3,w1118,m,2,1
228.68,475.11,100,3.448,3,w1118,m,2,1
197.57,502.93,100,3.448,3,w1118,m,2,1
196.71,477.18,100,3.448,3,w1118,m,2,1
135.82,433.74,100,3.448,3,w1118,m,2,1
122.59,473.18,100,3.448,3,w1118,m,2,1
118.92,423.86,100,3.448,3,w1118,m,2,1
117.56,451.75,100,3.448,3,w1118,m,2,1
106.67,446.86,100,3.448,3,w1118,m,2,1
94.52,466.37,100,3.448,3,w1118,m,2,1
231.59,474.99,101,3.483,3,w1118,m,2,1
198.69,476.15,101,3.483,3,w1118,m,2,1
197.55,502.92,101,3.483,3,w1118,m,2,1
138.63,433.71,101,3.483,3,w1118,m,2,1
123.67,473.15,101,3.483,3,w1118,m,2,1
120.85,424.18,101,3.483,3,w1118,m,2,1
118.26,451.76,101,3.483,3,w1118,m,2,1
106.62,446.8,101,3.483,3,w1118,m,2,1
94.62,466.33,101,3.483,3,w1118,m,2,1
235.51,473.22,102,3.517,3,w1118,m,2,1
198.81,475.95,102,3.517,3,w1118,m,2,1
197.55,502.9,102,3.517,3,w1118,m,2,1
138.73,433.82,102,3.517,3,w1118,m,2,1
125.62,472.9,102,3.517,3,w1118,m,2,1
123.82,425.07,102,3.517,3,w1118,m,2,1
118.46,451.82,102,3.517,3,w1118,m,2,1
105.87,446.85,102,3.517,3,w1118,m,2,1
94.61,466.3,102,3.517,3,w1118,m,2,1
234.71,472.94,103,3.552,3,w1118,m,2,1
199.79,475.79,103,3.552,3,w1118,m,2,1
197.55,502.9,103,3.552,3,w1118,m,2,1
140.75,434.17,103,3.552,3,w1118,m,2,1
127.49,426.23,103,3.552,3,w1118,m,2,1
125.75,473.05,103,3.552,3,w1118,m,2,1
118.59,452.07,103,3.552,3,w1118,m,2,1
105.87,446.79,103,3.552,3,w1118,m,2,1
94.62,466.27,103,3.552,3,w1118,m,2,1
240.49,471.37,104,3.586,3,w1118,m,2,1
206.51,475.05,104,3.586,3,w1118,m,2,1
197.53,502.87,104,3.586,3,w1118,m,2,1
141.84,434.19,104,3.586,3,w1118,m,2,1
126.8,473.05,104,3.586,3,w1118,m,2,1
125.85,425.37,104,3.586,3,w1118,m,2,1
114.81,451.88,104,3.586,3,w1118,m,2,1
105.9,446.74,104,3.586,3,w1118,m,2,1
94.57,466.13,104,3.586,3,w1118,m,2,1
243.54,471.27,105,3.621,3,w1118,m,2,1
202.84,475.99,105,3.621,3,w1118,m,2,1
197.53,502.87,105,3.621,3,w1118,m,2,1
143.76,433.67,105,3.621,3,w1118,m,2,1
128.78,426.78,105,3.621,3,w1118,m,2,1
128.78,472.81,105,3.621,3,w1118,m,2,1
115.72,451.88,105,3.621,3,w1118,m,2,1
108.53,446.1,105,3.621,3,w1118,m,2,1
95.21,465.46,105,3.621,3,w1118,m,2,1
244.59,470.14,106,3.655,3,w1118,m,2,1
203.77,475.93,106,3.655,3,w1118,m,2,1
197.52,502.87,106,3.655,3,w1118,m,2,1
144.88,433.33,106,3.655,3,w1118,m,2,1
130.72,472.61,106,3.655,3,w1118,m,2,1
128.8,426.32,106,3.655,3,w1118,m,2,1
117.66,451.94,106,3.655,3,w1118,m,2,1
106.62,446.14,106,3.655,3,w1118,m,2,1
95.2,465.42,106,3.655,3,w1118,m,2,1
244.85,469.94,107,3.69,3,w1118,m,2,1
205.69,475.08,107,3.69,3,w1118,m,2,1
197.55,502.86,107,3.69,3,w1118,m,2,1
146.8,433.37,107,3.69,3,w1118,m,2,1
136.4,472.32,107,3.69,3,w1118,m,2,1
133.61,427.93,107,3.69,3,w1118,m,2,1
118.7,451.85,107,3.69,3,w1118,m,2,1
107.6,446.09,107,3.69,3,w1118,m,2,1
95.24,465.37,107,3.69,3,w1118,m,2,1
248.69,470.04,108,3.724,3,w1118,m,2,1
205.86,474.89,108,3.724,3,w1118,m,2,1
197.54,502.86,108,3.724,3,w1118,m,2,1
148.72,433.71,108,3.724,3,w1118,m,2,1
135.72,472.73,108,3.724,3,w1118,m,2,1
134.66,428.01,108,3.724,3,w1118,m,2,1
125.27,453.87,108,3.724,3,w1118,m,2,1
107.63,445.95,108,3.724,3,w1118,m,2,1
95.23,465.37,108,3.724,3,w1118,m,2,1
251.65,469.2,109,3.759,3,w1118,m,2,1
207.76,473.95,109,3.759,3,w1118,m,2,1
197.51,502.89,109,3.759,3,w1118,m,2,1
149.74,433.94,109,3.759,3,w1118,m,2,1
138.66,472.94,109,3.759,3,w1118,m,2,1
135.63,428.04,109,3.759,3,w1118,m,2,1
123.68,453.77,109,3.759,3,w1118,m,2,1
105.73,445.85,109,3.759,3,w1118,m,2,1
95.25,465.41,109,3.759,3,w1118,m,2,1
251.89,468.4,110,3.793,3,w1118,m,2,1
208.89,473.98,110,3.793,3,w1118,m,2,1
197.5,502.89,110,3.793,3,w1118,m,2,1
