y,x,frame,t,vial,climbing,1
350.34,214.29,135,5.4,1,climbing,
219.55,206.71,135,5.4,1,climbing,
118.0,181.64,135,5.4,1,climbing,
53.66,168.47,135,5.4,1,climbing,
36.09,244.91,135,5.4,1,climbing,
350.46,213.05,136,5.44,1,climbing,
221.74,206.01,136,5.44,1,climbing,
117.06,182.91,136,5.44,1,climbing,
53.44,168.79,136,5.44,1,climbing,
36.11,244.94,136,5.44,1,climbing,
350.85,212.09,137,5.48,1,climbing,
225.59,205.32,137,5.48,1,climbing,
116.8,183.58,137,5.48,1,climbing,
53.44,168.79,137,5.48,1,climbing,
36.1,244.97,137,5.48,1,climbing,
350.6,209.4,138,5.52,1,climbing,
224.88,206.06,138,5.52,1,climbing,
117.95,182.18,138,5.52,1,climbing,
53.44,168.76,138,5.52,1,climbing,
36.1,244.94,138,5.52,1,climbing,
350.63,209.65,139,5.56,1,climbing,
227.83,204.92,139,5.56,1,climbing,
117.71,182.13,139,5.56,1,climbing,
53.44,168.76,139,5.56,1,climbing,
36.09,244.85,139,5.56,1,climbing,
350.56,206.17,140,5.6,1,climbing,
230.87,204.78,140,5.6,1,climbing,
115.8,184.0,140,5.6,1,climbing,
53.68,168.46,140,5.6,1,climbing,
36.09,243.94,140,5.6,1,climbing,
351.09,205.9,141,5.64,1,climbing,
236.56,205.39,141,5.64,1,climbing,
115.51,184.82,141,5.64,1,climbing,
53.66,168.5,141,5.64,1,climbing,
35.87,243.74,141,5.64,1,climbing,
351.37,204.08,142,5.68,1,climbing,
239.6,206.03,142,5.68,1,climbing,
114.93,186.12,142,5.68,1,climbing,
53.46,168.78,142,5.68,1,climbing,
35.7,242.9,142,5.68,1,climbing,
351.54,203.12,143,5.72,1,climbing,
241.7,204.93,143,5.72,1,climbing,
111.12,189.9,143,5.72,1,climbing,
53.41,168.78,143,5.72,1,climbing,
35.52,242.05,143,5.72,1,climbing,
351.75,201.99,144,5.76,1,climbing,
242.75,205.97,144,5.76,1,climbing,
112.68,187.9,144,5.76,1,climbing,
53.43,168.8,144,5.76,1,climbing,
35.62,242.02,144,5.76,1,climbing,
41.51,403.72,0,0.0,2,climbing,
39.76,391.81,0,0.0,2,climbing,
37.79,419.39,0,0.0,2,climbing,
35.37,380.12,0,0.0,2,climbing,
32.06,348.9,0,0.0,2,climbing,
29.93,369.76,0,0.0,2,climbing,
41.43,403.79,1,0.04,2,climbing,
39.76,391.77,1,0.04,2,climbing,
38.88,418.33,1,0.04,2,climbing,
35.47,379.53,1,0.04,2,climbing,
33.86,398.93,1,0.04,2,climbing,
29.96,369.77,1,0.04,2,climbing,
41.81,401.86,2,0.08,2,climbing,
39.92,391.84,2,0.08,2,climbing,
39.0,419.62,2,0.08,2,climbing,
35.56,352.83,2,0.08,2,climbing,
35.51,379.53,2,0.08,2,climbing,
29.81,369.76,2,0.08,2,climbing,
46.53,420.95,3,0.12,2,climbing,
42.07,400.46,3,0.12,2,climbing,
39.84,391.83,3,0.12,2,climbing,
39.26,414.21,3,0.12,2,climbing,
35.98,353.89,3,0.12,2,climbing,
35.51,379.46,3,0.12,2,climbing,
29.96,363.14,3,0.12,2,climbing,
47.76,420.81,4,0.16,2,climbing,
45.59,399.77,4,0.16,2,climbing,
39.39,413.33,4,0.16,2,climbing,
39.31,391.53,4,0.16,2,climbing,
36.0,354.09,4,0.16,2,climbing,
35.47,379.45,4,0.16,2,climbing,
33.88,398.05,4,0.16,2,climbing,
29.82,363.05,4,0.16,2,climbing,
50.73,422.29,5,0.2,2,climbing,
46.55,398.88,5,0.2,2,climbing,
40.13,413.77,5,0.2,2,climbing,
39.03,391.28,5,0.2,2,climbing,
36.4,355.06,5,0.2,2,climbing,
35.49,379.48,5,0.2,2,climbing,
34.42,397.91,5,0.2,2,climbing,
29.47,361.97,5,0.2,2,climbing,
54.77,422.91,6,0.24,2,climbing,
48.45,398.41,6,0.24,2,climbing,
39.57,412.82,6,0.24,2,climbing,
39.5,391.31,6,0.24,2,climbing,
36.74,356.02,6,0.24,2,climbing,
35.6,379.4,6,0.24,2,climbing,
35.03,398.01,6,0.24,2,climbing,
29.37,361.25,6,0.24,2,climbing,
59.66,423.37,7,0.28,2,climbing,
50.37,398.3,7,0.28,2,climbing,
39.79,412.06,7,0.28,2,climbing,
39.56,391.54,7,0.28,2,climbing,
36.96,357.07,7,0.28,2,climbing,
35.55,379.31,7,0.28,2,climbing,
35.32,398.89,7,0.28,2,climbing,
29.0,361.14,7,0.28,2,climbing,
62.79,424.31,8,0.32,2,climbing,
49.89,397.99,8,0.32,2,climbing,
40.02,411.82,8,0.32,2,climbing,
39.5,391.59,8,0.32,2,climbing,
37.39,357.22,8,0.32,2,climbing,
35.63,399.08,8,0.32,2,climbing,
35.45,380.03,8,0.32,2,climbing,
28.72,361.07,8,0.32,2,climbing,
68.52,424.94,9,0.36,2,climbing,
56.75,396.95,9,0.36,2,climbing,
39.98,411.1,9,0.36,2,climbing,
39.66,390.77,9,0.36,2,climbing,
37.58,357.07,9,0.36,2,climbing,
35.64,398.99,9,0.36,2,climbing,
35.5,379.44,9,0.36,2,climbing,
31.79,389.02,9,0.36,2,climbing,
28.76,361.11,9,0.36,2,climbing,
71.69,425.2,10,0.4,2,climbing,
60.69,396.13,10,0.4,2,climbing,
39.86,410.92,10,0.4,2,climbing,
39.56,389.93,10,0.4,2,climbing,
37.51,356.47,10,0.4,2,climbing,
36.58,401.99,10,0.4,2,climbing,
35.47,379.38,10,0.4,2,climbing,
28.86,361.09,10,0.4,2,climbing,
76.39,425.92,11,0.44,2,climbing,
64.59,395.06,11,0.44,2,climbing,
39.79,388.21,11,0.44,2,climbing,
39.76,408.79,11,0.44,2,climbing,
37.37,355.49,11,0.44,2,climbing,
35.29,379.15,11,0.44,2,climbing,
28.64,361.15,11,0.44,2,climbing,
79.43,426.05,12,0.48,2,climbing,
69.34,394.95,12,0.48,2,climbing,
39.69,387.17,12,0.48,2,climbing,
39.55,405.11,12,0.48,2,climbing,
37.67,355.99,12,0.48,2,climbing,
34.07,395.8,12,0.48,2,climbing,
28.56,361.06,12,0.48,2,climbing,
82.47,426.93,13,0.52,2,climbing,
68.87,394.81,13,0.52,2,climbing,
40.23,404.14,13,0.52,2,climbing,
39.68,386.98,13,0.52,2,climbing,
37.48,354.11,13,0.52,2,climbing,
34.98,378.17,13,0.52,2,climbing,
28.44,361.13,13,0.52,2,climbing,
85.74,426.39,14,0.56,2,climbing,
74.72,394.18,14,0.56,2,climbing,
40.98,401.35,14,0.56,2,climbing,
39.77,386.0,14,0.56,2,climbing,
37.6,355.07,14,0.56,2,climbing,
28.4,361.11,14,0.56,2,climbing,
86.76,425.97,15,0.6,2,climbing,
80.46,393.03,15,0.6,2,climbing,
40.83,400.09,15,0.6,2,climbing,
39.61,385.03,15,0.6,2,climbing,
39.1,409.73,15,0.6,2,climbing,
37.63,355.96,15,0.6,2,climbing,
34.53,392.83,15,0.6,2,climbing,
28.19,360.87,15,0.6,2,climbing,
88.83,425.15,16,0.64,2,climbing,
80.74,392.24,16,0.64,2,climbing,
40.57,397.44,16,0.64,2,climbing,
39.21,384.2,16,0.64,2,climbing,
38.96,410.17,16,0.64,2,climbing,
37.62,355.82,16,0.64,2,climbing,
28.16,360.91,16,0.64,2,climbing,
90.57,424.45,17,0.68,2,climbing,
84.77,393.1,17,0.68,2,climbing,
40.86,395.2,17,0.68,2,climbing,
39.21,383.33,17,0.68,2,climbing,
38.86,411.9,17,0.68,2,climbing,
37.87,355.02,17,0.68,2,climbing,
31.09,383.9,17,0.68,2,climbing,
28.17,360.91,17,0.68,2,climbing,
93.58,424.37,18,0.72,2,climbing,
88.77,393.94,18,0.72,2,climbing,
41.72,394.3,18,0.72,2,climbing,
39.46,383.12,18,0.72,2,climbing,
39.04,412.13,18,0.72,2,climbing,
33.72,397.01,18,0.72,2,climbing,
31.0,382.03,18,0.72,2,climbing,
28.09,360.92,18,0.72,2,climbing,
96.54,424.35,19,0.76,2,climbing,
93.73,393.15,19,0.76,2,climbing,
41.08,393.02,19,0.76,2,climbing,
38.95,380.45,19,0.76,2,climbing,
38.85,413.13,19,0.76,2,climbing,
30.9,380.9,19,0.76,2,climbing,
28.01,360.96,19,0.76,2,climbing,
98.69,424.35,20,0.8,2,climbing,
98.41,394.68,20,0.8,2,climbing,
40.72,390.08,20,0.8,2,climbing,
39.03,414.86,20,0.8,2,climbing,
38.69,378.48,20,0.8,2,climbing,
31.19,345.25,20,0.8,2,climbing,
28.03,360.94,20,0.8,2,climbing,
101.66,395.17,21,0.84,2,climbing,
100.74,425.16,21,0.84,2,climbing,
40.36,386.26,21,0.84,2,climbing,
38.85,415.85,21,0.84,2,climbing,
38.11,375.46,21,0.84,2,climbing,
32.89,344.77,21,0.84,2,climbing,
30.89,370.27,21,0.84,2,climbing,
28.02,360.91,21,0.84,2,climbing,
104.7,395.09,22,0.88,2,climbing,
103.74,425.16,22,0.88,2,climbing,
40.19,382.21,22,0.88,2,climbing,
38.9,416.04,22,0.88,2,climbing,
37.9,372.39,22,0.88,2,climbing,
34.49,344.9,22,0.88,2,climbing,
28.02,360.83,22,0.88,2,climbing,
108.73,425.29,23,0.92,2,climbing,
106.74,398.02,23,0.92,2,climbing,
39.6,381.83,23,0.92,2,climbing,
38.95,416.05,23,0.92,2,climbing,
37.97,370.24,23,0.92,2,climbing,
33.84,345.21,23,0.92,2,climbing,
28.04,360.82,23,0.92,2,climbing,
112.58,399.85,24,0.96,2,climbing,
111.73,427.02,24,0.96,2,climbing,
39.52,377.99,24,0.96,2,climbing,
38.91,416.06,24,0.96,2,climbing,
37.54,368.35,24,0.96,2,climbing,
36.13,388.97,24,0.96,2,climbing,
35.44,346.49,24,0.96,2,climbing,
27.81,360.37,24,0.96,2,climbing,
115.71,427.27,25,1.0,2,climbing,
114.74,399.94,25,1.0,2,climbing,
39.4,373.1,25,1.0,2,climbing,
38.91,416.05,25,1.0,2,climbing,
36.83,346.19,25,1.0,2,climbing,
36.42,388.48,25,1.0,2,climbing,
27.84,360.74,25,1.0,2,climbing,
120.6,426.96,26,1.04,2,climbing,
114.9,401.24,26,1.04,2,climbing,
39.53,372.01,26,1.04,2,climbing,
38.94,416.05,26,1.04,2,climbing,
37.49,347.14,26,1.04,2,climbing,
36.37,388.42,26,1.04,2,climbing,
27.83,360.71,26,1.04,2,climbing,
122.73,428.31,27,1.08,2,climbing,
121.69,402.73,27,1.08,2,climbing,
38.99,416.01,27,1.08,2,climbing,
38.83,347.79,27,1.08,2,climbing,
38.54,370.81,27,1.08,2,climbing,
36.3,388.86,27,1.08,2,climbing,
27.82,360.81,27,1.08,2,climbing,
127.61,428.94,28,1.12,2,climbing,
125.66,403.97,28,1.12,2,climbing,
39.86,348.91,28,1.12,2,climbing,
39.1,414.98,28,1.12,2,climbing,
38.19,370.72,28,1.12,2,climbing,
36.29,388.88,28,1.12,2,climbing,
33.38,379.31,28,1.12,2,climbing,
27.8,360.81,28,1.12,2,climbing,
132.32,428.77,29,1.16,2,climbing,
124.95,404.97,29,1.16,2,climbing,
40.58,350.95,29,1.16,2,climbing,
39.24,414.08,29,1.16,2,climbing,
38.19,368.9,29,1.16,2,climbing,
36.21,388.95,29,1.16,2,climbing,
27.76,360.85,29,1.16,2,climbing,
134.59,429.65,30,1.2,2,climbing,
130.69,407.05,30,1.2,2,climbing,
40.87,352.07,30,1.2,2,climbing,
39.17,412.26,30,1.2,2,climbing,
38.69,365.05,30,1.2,2,climbing,
36.37,388.54,30,1.2,2,climbing,
33.58,379.32,30,1.2,2,climbing,
27.81,360.92,30,1.2,2,climbing,
138.56,430.08,31,1.24,2,climbing,
133.79,407.9,31,1.24,2,climbing,
39.69,410.98,31,1.24,2,climbing,
38.81,352.28,31,1.24,2,climbing,
37.88,363.97,31,1.24,2,climbing,
36.35,388.5,31,1.24,2,climbing,
27.79,360.88,31,1.24,2,climbing,
142.54,429.46,32,1.28,2,climbing,
135.81,409.78,32,1.28,2,climbing,
39.9,408.94,32,1.28,2,climbing,
39.77,352.42,32,1.28,2,climbing,
37.77,363.91,32,1.28,2,climbing,
36.28,388.88,32,1.28,2,climbing,
33.51,379.37,32,1.28,2,climbing,
27.9,360.83,32,1.28,2,climbing,
144.69,430.43,33,1.32,2,climbing,
138.72,410.93,33,1.32,2,climbing,
40.07,405.24,33,1.32,2,climbing,
39.81,353.0,33,1.32,2,climbing,
38.08,364.04,33,1.32,2,climbing,
36.49,389.06,33,1.32,2,climbing,
27.98,360.84,33,1.32,2,climbing,
149.37,430.85,34,1.36,2,climbing,
142.51,411.15,34,1.36,2,climbing,
39.86,403.08,34,1.36,2,climbing,
38.67,362.13,34,1.36,2,climbing,
36.46,389.75,34,1.36,2,climbing,
28.0,360.83,34,1.36,2,climbing,
151.7,430.99,35,1.4,2,climbing,
144.6,413.78,35,1.4,2,climbing,
40.58,398.5,35,1.4,2,climbing,
38.86,363.94,35,1.4,2,climbing,
37.91,355.75,35,1.4,2,climbing,
36.67,390.54,35,1.4,2,climbing,
32.77,400.96,35,1.4,2,climbing,
28.06,360.89,35,1.4,2,climbing,
153.7,431.73,36,1.44,2,climbing,
145.82,413.94,36,1.44,2,climbing,
40.64,397.09,36,1.44,2,climbing,
39.32,364.09,36,1.44,2,climbing,
37.7,355.74,36,1.44,2,climbing,
28.02,360.9,36,1.44,2,climbing,
154.85,432.07,37,1.48,2,climbing,
151.46,413.79,37,1.48,2,climbing,
40.54,395.74,37,1.48,2,climbing,
40.43,364.04,37,1.48,2,climbing,
28.03,360.94,37,1.48,2,climbing,
159.76,431.37,38,1.52,2,climbing,
152.77,414.29,38,1.52,2,climbing,
41.58,364.06,38,1.52,2,climbing,
39.64,391.35,38,1.52,2,climbing,
28.04,360.92,38,1.52,2,climbing,
163.65,431.49,39,1.56,2,climbing,
157.59,414.62,39,1.56,2,climbing,
39.67,390.83,39,1.56,2,climbing,
37.99,354.01,39,1.56,2,climbing,
27.99,360.92,39,1.56,2,climbing,
167.68,431.31,40,1.6,2,climbing,
160.61,414.02,40,1.6,2,climbing,
44.51,364.32,40,1.6,2,climbing,
40.17,385.19,40,1.6,2,climbing,
38.07,353.93,40,1.6,2,climbing,
36.87,361.91,40,1.6,2,climbing,
35.11,375.18,40,1.6,2,climbing,
27.94,360.95,40,1.6,2,climbing,
171.64,431.05,41,1.64,2,climbing,
163.68,414.66,41,1.64,2,climbing,
45.6,365.05,41,1.64,2,climbing,
40.41,383.24,41,1.64,2,climbing,
38.72,353.77,41,1.64,2,climbing,
36.73,393.12,41,1.64,2,climbing,
35.09,376.15,41,1.64,2,climbing,
27.99,360.96,41,1.64,2,climbing,
174.74,431.37,42,1.68,2,climbing,
167.46,416.16,42,1.68,2,climbing,
47.24,364.95,42,1.68,2,climbing,
40.63,381.35,42,1.68,2,climbing,
39.06,353.75,42,1.68,2,climbing,
37.07,364.19,42,1.68,2,climbing,
36.76,393.06,42,1.68,2,climbing,
27.94,360.92,42,1.68,2,climbing,
177.84,431.07,43,1.72,2,climbing,
169.55,416.11,43,1.72,2,climbing,
47.52,365.16,43,1.72,2,climbing,
40.53,379.36,43,1.72,2,climbing,
39.79,353.02,43,1.72,2,climbing,
37.16,365.13,43,1.72,2,climbing,
36.79,392.98,43,1.72,2,climbing,
27.95,360.88,43,1.72,2,climbing,
181.81,431.14,44,1.76,2,climbing,
171.72,416.29,44,1.76,2,climbing,
49.55,365.88,44,1.76,2,climbing,
41.63,354.65,44,1.76,2,climbing,
40.11,378.21,44,1.76,2,climbing,
37.19,366.31,44,1.76,2,climbing,
36.75,392.98,44,1.76,2,climbing,
27.95,360.88,44,1.76,2,climbing,
184.88,431.17,45,1.8,2,climbing,
173.8,416.99,45,1.8,2,climbing,
50.73,366.75,45,1.8,2,climbing,
43.48,355.09,45,1.8,2,climbing,
40.08,377.38,45,1.8,2,climbing,
37.67,368.99,45,1.8,2,climbing,
36.78,393.06,45,1.8,2,climbing,
27.8,361.11,45,1.8,2,climbing,
187.85,431.16,46,1.84,2,climbing,
176.75,417.29,46,1.84,2,climbing,
50.91,366.9,46,1.84,2,climbing,
44.75,355.0,46,1.84,2,climbing,
40.02,378.96,46,1.84,2,climbing,
37.79,369.8,46,1.84,2,climbing,
36.64,393.04,46,1.84,2,climbing,
28.06,361.88,46,1.84,2,climbing,
190.9,431.25,47,1.88,2,climbing,
179.81,416.37,47,1.88,2,climbing,
53.86,367.86,47,1.88,2,climbing,
46.69,355.93,47,1.88,2,climbing,
39.98,379.81,47,1.88,2,climbing,
37.78,370.07,47,1.88,2,climbing,
34.98,388.4,47,1.88,2,climbing,
31.97,380.67,47,1.88,2,climbing,
28.56,362.67,47,1.88,2,climbing,
195.86,431.02,48,1.92,2,climbing,
183.67,417.84,48,1.92,2,climbing,
57.77,368.97,48,1.92,2,climbing,
47.87,357.03,48,1.92,2,climbing,
39.98,379.8,48,1.92,2,climbing,
37.97,370.85,48,1.92,2,climbing,
35.73,392.75,48,1.92,2,climbing,
31.96,380.81,48,1.92,2,climbing,
28.71,362.93,48,1.92,2,climbing,
198.65,431.17,49,1.96,2,climbing,
185.73,417.06,49,1.96,2,climbing,
58.76,369.29,49,1.96,2,climbing,
50.91,358.72,49,1.96,2,climbing,
39.97,379.83,49,1.96,2,climbing,
37.82,370.97,49,1.96,2,climbing,
35.5,393.97,49,1.96,2,climbing,
31.95,380.85,49,1.96,2,climbing,
28.59,363.84,49,1.96,2,climbing,
201.77,431.25,50,2.0,2,climbing,
185.77,415.97,50,2.0,2,climbing,
60.81,370.24,50,2.0,2,climbing,
53.46,360.97,50,2.0,2,climbing,
40.0,379.02,50,2.0,2,climbing,
37.81,371.02,50,2.0,2,climbing,
35.43,397.79,50,2.0,2,climbing,
31.96,380.95,50,2.0,2,climbing,
28.7,364.74,50,2.0,2,climbing,
205.67,430.46,51,2.04,2,climbing,
190.44,414.07,51,2.04,2,climbing,
64.6,372.23,51,2.04,2,climbing,
55.68,361.86,51,2.04,2,climbing,
37.79,371.01,51,2.04,2,climbing,
35.47,398.92,51,2.04,2,climbing,
31.96,380.93,51,2.04,2,climbing,
28.46,365.95,51,2.04,2,climbing,
206.8,430.81,52,2.08,2,climbing,
192.38,412.82,52,2.08,2,climbing,
65.81,374.1,52,2.08,2,climbing,
57.79,362.84,52,2.08,2,climbing,
39.47,379.06,52,2.08,2,climbing,
37.84,371.01,52,2.08,2,climbing,
35.64,400.06,52,2.08,2,climbing,
28.26,367.07,52,2.08,2,climbing,
210.87,430.33,53,2.12,2,climbing,
193.33,410.92,53,2.12,2,climbing,
67.74,376.11,53,2.12,2,climbing,
57.93,362.93,53,2.12,2,climbing,
39.15,380.03,53,2.12,2,climbing,
37.83,371.04,53,2.12,2,climbing,
34.85,403.91,53,2.12,2,climbing,
28.11,367.18,53,2.12,2,climbing,
214.76,430.42,54,2.16,2,climbing,
195.71,409.34,54,2.16,2,climbing,
68.88,378.15,54,2.16,2,climbing,
60.9,364.86,54,2.16,2,climbing,
39.0,381.01,54,2.16,2,climbing,
37.9,370.85,54,2.16,2,climbing,
36.61,399.08,54,2.16,2,climbing,
34.64,406.88,54,2.16,2,climbing,
28.04,367.26,54,2.16,2,climbing,
217.84,430.42,55,2.2,2,climbing,
197.3,408.17,55,2.2,2,climbing,
72.55,383.96,55,2.2,2,climbing,
63.75,367.05,55,2.2,2,climbing,
38.59,380.78,55,2.2,2,climbing,
37.94,370.67,55,2.2,2,climbing,
36.8,399.14,55,2.2,2,climbing,
34.85,407.94,55,2.2,2,climbing,
27.93,367.94,55,2.2,2,climbing,
220.83,429.84,56,2.24,2,climbing,
198.84,406.38,56,2.24,2,climbing,
72.79,384.92,56,2.24,2,climbing,
65.75,369.18,56,2.24,2,climbing,
38.23,381.42,56,2.24,2,climbing,
37.86,369.97,56,2.24,2,climbing,
36.82,399.15,56,2.24,2,climbing,
35.03,409.84,56,2.24,2,climbing,
27.92,368.06,56,2.24,2,climbing,
223.84,429.89,57,2.28,2,climbing,
199.68,404.97,57,2.28,2,climbing,
73.87,386.99,57,2.28,2,climbing,
70.85,372.68,57,2.28,2,climbing,
38.1,368.12,57,2.28,2,climbing,
37.67,381.36,57,2.28,2,climbing,
36.94,399.93,57,2.28,2,climbing,
35.1,410.81,57,2.28,2,climbing,
28.04,367.86,57,2.28,2,climbing,
226.92,429.9,58,2.32,2,climbing,
202.65,402.39,58,2.32,2,climbing,
74.77,388.16,58,2.32,2,climbing,
73.64,375.63,58,2.32,2,climbing,
37.89,366.79,58,2.32,2,climbing,
37.27,381.47,58,2.32,2,climbing,
36.85,399.15,58,2.32,2,climbing,
35.36,410.96,58,2.32,2,climbing,
27.92,367.86,58,2.32,2,climbing,
229.8,429.81,59,2.36,2,climbing,
205.52,401.27,59,2.36,2,climbing,
77.51,393.67,59,2.36,2,climbing,
74.66,376.16,59,2.36,2,climbing,
37.93,364.79,59,2.36,2,climbing,
36.87,399.12,59,2.36,2,climbing,
35.81,381.22,59,2.36,2,climbing,
35.46,411.06,59,2.36,2,climbing,
27.27,367.96,59,2.36,2,climbing,
233.74,429.39,60,2.4,2,climbing,
207.56,399.34,60,2.4,2,climbing,
77.88,393.03,60,2.4,2,climbing,
77.77,379.63,60,2.4,2,climbing,
37.87,361.91,60,2.4,2,climbing,
36.89,399.13,60,2.4,2,climbing,
35.94,411.93,60,2.4,2,climbing,
35.64,380.78,60,2.4,2,climbing,
27.26,367.87,60,2.4,2,climbing,
236.67,429.46,61,2.44,2,climbing,
209.61,397.11,61,2.44,2,climbing,
78.92,395.03,61,2.44,2,climbing,
78.89,380.96,61,2.44,2,climbing,
37.61,360.21,61,2.44,2,climbing,
36.86,399.14,61,2.44,2,climbing,
35.94,412.03,61,2.44,2,climbing,
35.33,381.14,61,2.44,2,climbing,
27.26,367.83,61,2.44,2,climbing,
237.82,429.88,62,2.48,2,climbing,
212.62,397.25,62,2.48,2,climbing,
80.93,383.01,62,2.48,2,climbing,
80.0,397.05,62,2.48,2,climbing,
37.68,360.01,62,2.48,2,climbing,
36.88,399.17,62,2.48,2,climbing,
36.0,412.95,62,2.48,2,climbing,
34.19,380.87,62,2.48,2,climbing,
27.09,367.73,62,2.48,2,climbing,
238.88,430.12,63,2.52,2,climbing,
214.85,397.14,63,2.52,2,climbing,
81.76,400.06,63,2.52,2,climbing,
81.75,386.95,63,2.52,2,climbing,
37.88,359.92,63,2.52,2,climbing,
36.87,399.17,63,2.52,2,climbing,
36.39,413.81,63,2.52,2,climbing,
34.19,380.17,63,2.52,2,climbing,
243.86,429.3,64,2.56,2,climbing,
216.61,394.88,64,2.56,2,climbing,
82.68,402.06,64,2.56,2,climbing,
81.88,389.89,64,2.56,2,climbing,
38.0,360.85,64,2.56,2,climbing,
36.9,399.12,64,2.56,2,climbing,
36.18,414.84,64,2.56,2,climbing,
34.34,380.32,64,2.56,2,climbing,
247.79,428.8,65,2.6,2,climbing,
217.77,394.14,65,2.6,2,climbing,
83.68,404.08,65,2.6,2,climbing,
81.88,390.04,65,2.6,2,climbing,
38.13,361.99,65,2.6,2,climbing,
37.16,414.8,65,2.6,2,climbing,
36.88,399.11,65,2.6,2,climbing,
34.36,380.26,65,2.6,2,climbing,
248.87,428.24,66,2.64,2,climbing,
219.86,395.17,66,2.64,2,climbing,
84.89,406.1,66,2.64,2,climbing,
81.79,390.92,66,2.64,2,climbing,
37.97,361.67,66,2.64,2,climbing,
37.44,415.53,66,2.64,2,climbing,
36.87,399.14,66,2.64,2,climbing,
34.58,380.82,66,2.64,2,climbing,
247.87,428.91,67,2.68,2,climbing,
226.59,393.11,67,2.68,2,climbing,
85.85,407.21,67,2.68,2,climbing,
81.79,390.9,67,2.68,2,climbing,
41.2,360.2,67,2.68,2,climbing,
37.58,416.6,67,2.68,2,climbing,
36.85,399.09,67,2.68,2,climbing,
35.39,380.81,67,2.68,2,climbing,
255.7,428.09,68,2.72,2,climbing,
228.49,391.26,68,2.72,2,climbing,
86.63,410.1,68,2.72,2,climbing,
81.75,390.9,68,2.72,2,climbing,
41.7,361.02,68,2.72,2,climbing,
37.88,416.92,68,2.72,2,climbing,
36.85,399.07,68,2.72,2,climbing,
35.69,380.91,68,2.72,2,climbing,
257.82,428.02,69,2.76,2,climbing,
229.72,390.86,69,2.76,2,climbing,
87.63,412.05,69,2.76,2,climbing,
81.55,390.08,69,2.76,2,climbing,
42.73,360.55,69,2.76,2,climbing,
38.03,418.09,69,2.76,2,climbing,
36.85,399.1,69,2.76,2,climbing,
36.27,381.13,69,2.76,2,climbing,
260.62,427.42,70,2.8,2,climbing,
233.75,390.21,70,2.8,2,climbing,
88.66,413.88,70,2.8,2,climbing,
80.57,391.92,70,2.8,2,climbing,
44.8,360.86,70,2.8,2,climbing,
38.01,420.09,70,2.8,2,climbing,
36.86,399.13,70,2.8,2,climbing,
36.07,381.61,70,2.8,2,climbing,
262.72,427.25,71,2.84,2,climbing,
235.52,388.05,71,2.84,2,climbing,
88.67,413.91,71,2.84,2,climbing,
78.93,394.11,71,2.84,2,climbing,
46.79,360.64,71,2.84,2,climbing,
38.08,422.11,71,2.84,2,climbing,
36.85,399.13,71,2.84,2,climbing,
35.76,382.96,71,2.84,2,climbing,
265.77,427.1,72,2.88,2,climbing,
236.84,386.09,72,2.88,2,climbing,
89.62,415.81,72,2.88,2,climbing,
77.99,395.2,72,2.88,2,climbing,
48.71,360.71,72,2.88,2,climbing,
37.63,423.87,72,2.88,2,climbing,
36.89,399.13,72,2.88,2,climbing,
35.13,384.82,72,2.88,2,climbing,
267.55,426.15,73,2.92,2,climbing,
239.71,386.04,73,2.92,2,climbing,
90.59,416.08,73,2.92,2,climbing,
76.79,397.02,73,2.92,2,climbing,
49.79,361.13,73,2.92,2,climbing,
37.62,424.19,73,2.92,2,climbing,
36.87,399.14,73,2.92,2,climbing,
34.56,385.92,73,2.92,2,climbing,
267.84,426.3,74,2.96,2,climbing,
243.25,384.15,74,2.96,2,climbing,
92.03,416.99,74,2.96,2,climbing,
74.89,398.75,74,2.96,2,climbing,
49.85,363.03,74,2.96,2,climbing,
37.47,425.03,74,2.96,2,climbing,
36.86,399.15,74,2.96,2,climbing,
34.6,387.9,74,2.96,2,climbing,
271.75,425.97,75,3.0,2,climbing,
244.57,382.0,75,3.0,2,climbing,
93.84,418.03,75,3.0,2,climbing,
73.78,399.81,75,3.0,2,climbing,
49.98,362.92,75,3.0,2,climbing,
37.44,425.2,75,3.0,2,climbing,
36.86,399.19,75,3.0,2,climbing,
34.68,389.89,75,3.0,2,climbing,
273.77,425.86,76,3.04,2,climbing,
246.5,380.79,76,3.04,2,climbing,
94.97,419.02,76,3.04,2,climbing,
72.86,400.88,76,3.04,2,climbing,
53.63,364.76,76,3.04,2,climbing,
37.32,426.11,76,3.04,2,climbing,
36.89,399.24,76,3.04,2,climbing,
34.72,391.08,76,3.04,2,climbing,
275.69,424.76,77,3.08,2,climbing,
250.58,381.07,77,3.08,2,climbing,
96.79,421.0,77,3.08,2,climbing,
71.94,401.17,77,3.08,2,climbing,
52.93,365.06,77,3.08,2,climbing,
37.44,426.16,77,3.08,2,climbing,
34.72,392.01,77,3.08,2,climbing,
278.68,424.0,78,3.12,2,climbing,
252.61,379.95,78,3.12,2,climbing,
97.85,421.99,78,3.12,2,climbing,
71.0,402.18,78,3.12,2,climbing,
57.42,366.98,78,3.12,2,climbing,
37.42,426.19,78,3.12,2,climbing,
34.93,395.93,78,3.12,2,climbing,
281.74,423.96,79,3.16,2,climbing,
255.49,378.89,79,3.16,2,climbing,
99.53,424.13,79,3.16,2,climbing,
69.79,403.83,79,3.16,2,climbing,
57.74,367.01,79,3.16,2,climbing,
36.87,428.05,79,3.16,2,climbing,
35.5,398.02,79,3.16,2,climbing,
