y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,particle,track_completeness,vial
557.4475502518247,716.3672300651886,656,140660,0.199,50.5,656,0.0,86,3.44,True,152,0.30344827586206896,4.0
442.44755025182474,763.9172300651886,566,140660,0.426,45.85,566,0.0,86,3.44,True,153,0.6482758620689655,4.0
553.6875502518247,1084.4272300651885,804,140660,0.247,49.11,804,0.0,86,3.44,True,154,0.6689655172413793,6.0
457.48755025182476,1160.5872300651886,485,140660,0.184,36.31,485,0.0,86,3.44,True,155,0.6413793103448275,6.0
555.4075502518247,1137.5172300651886,702,140660,0.371,59.35,702,0.0,86,3.44,True,156,0.6896551724137931,6.0
563.2975502518248,406.6572300651885,442,140660,0.399,33.28,442,0.0,86,3.44,True,166,0.5517241379310345,2.0
551.4575502518247,965.2072300651886,585,140660,0.275,46.78,585,0.0,86,3.44,True,173,0.5586206896551724,5.0
554.9475502518247,587.5272300651886,649,140660,0.3,43.06,649,0.0,86,3.44,True,174,0.5517241379310345,3.0
543.2075502518247,164.83723006518855,317,140660,0.182,28.86,317,0.0,86,3.44,True,176,0.5310344827586206,1.0
564.7175502518247,376.2772300651885,127,140660,0.565,13.03,127,0.0,86,3.44,False,180,0.503448275862069,0.0
544.7775502518248,1067.3772300651885,548,140660,0.286,40.26,548,0.0,86,3.44,True,182,0.3793103448275862,6.0
481.72755025182477,1100.1872300651885,654,140660,0.301,47.48,654,0.0,86,3.44,True,185,0.4413793103448276,6.0
561.7175502518247,1084.5372300651886,242,140660,0.477,22.34,242,0.0,86,3.44,False,186,0.09655172413793103,0.0
568.6675502518248,935.7472300651885,360,140660,0.425,25.83,360,0.0,86,3.44,True,187,0.3724137931034483,5.0
449.2775502518247,608.8772300651885,586,140660,0.376,48.64,586,0.0,86,3.44,True,188,0.43448275862068964,3.0
568.8775502518247,231.77723006518855,235,140660,0.392,20.71,235,0.0,86,3.44,False,190,0.41379310344827586,0.0
403.9575502518247,718.6072300651886,616,140660,0.311,48.41,616,0.0,86,3.44,True,191,0.41379310344827586,4.0
591.2075502518247,1064.5072300651887,158,140660,0.063,13.5,158,0.0,86,3.44,False,193,0.16551724137931034,0.0
573.3875502518247,408.2672300651885,161,140660,0.25,13.27,161,0.0,86,3.44,False,194,0.07586206896551724,0.0
256.4754669184914,210.83108423185521,630,140660,0.331,47.96,630,0.0,87,3.48,True,0,1.0,1.0
559.7254669184914,396.8110842318552,393,140660,0.313,38.19,393,0.0,87,3.48,True,1,0.9448275862068966,2.0
306.6054669184914,520.6810842318553,600,140660,0.284,46.37,600,0.0,87,3.48,True,2,0.993103448275862,3.0
383.29546691849146,1103.8610842318553,632,140660,0.447,45.01,632,0.0,87,3.48,True,4,1.0,6.0
463.18546691849144,1135.3310842318551,523,140660,0.336,42.05,523,0.0,87,3.48,True,5,0.8827586206896552,6.0
326.6454669184914,1106.6310842318553,604,140660,0.274,45.23,604,0.0,87,3.48,True,6,1.0,6.0
434.5954669184914,705.0310842318552,533,140660,0.253,39.55,533,0.0,87,3.48,True,8,0.7034482758620689,4.0
528.4854669184914,1148.6110842318553,659,140660,0.338,42.51,659,0.0,87,3.48,True,11,0.9793103448275862,6.0
323.5454669184914,384.78108423185523,678,140660,0.322,49.55,678,0.0,87,3.48,True,12,1.0,2.0
308.43546691849144,1105.5910842318551,631,140660,0.36,43.19,631,0.0,87,3.48,True,13,0.8482758620689655,6.0
436.9854669184914,522.6510842318552,596,140660,0.032,43.64,596,0.0,87,3.48,True,14,0.9793103448275862,3.0
489.56546691849144,430.01108423185525,620,140660,0.21,41.6,620,0.0,87,3.48,True,15,0.993103448275862,2.0
410.5954669184914,1140.1110842318553,590,140660,0.247,45.01,590,0.0,87,3.48,True,16,0.993103448275862,6.0
481.26546691849137,561.7210842318552,728,140660,0.507,54.1,728,0.0,87,3.48,True,19,0.9862068965517241,3.0
344.2254669184914,1136.5310842318552,624,140660,0.309,44.55,624,0.0,87,3.48,True,20,1.0,6.0
508.3654669184914,788.9110842318553,670,140660,0.26,48.19,670,0.0,87,3.48,True,21,0.9310344827586207,4.0
417.2054669184914,760.8010842318553,740,140660,0.289,55.92,740,0.0,87,3.48,True,22,0.993103448275862,4.0
497.44546691849143,1071.8710842318553,518,140660,0.344,39.78,518,0.0,87,3.48,True,23,0.9103448275862069,6.0
559.1854669184914,429.84108423185523,545,140660,0.523,43.64,545,0.0,87,3.48,True,26,0.9793103448275862,2.0
560.7854669184915,233.3710842318552,400,140660,0.288,32.73,400,0.0,87,3.48,True,29,1.0,1.0
570.6354669184914,362.6210842318552,220,140660,0.176,21.82,220,0.0,87,3.48,False,30,0.7172413793103448,0.0
425.14546691849137,1135.7810842318552,576,140660,0.309,42.05,576,0.0,87,3.48,True,31,0.8896551724137931,6.0
574.9354669184914,1122.5810842318551,181,140660,0.316,20.23,181,0.0,87,3.48,False,32,0.8758620689655172,0.0
474.26546691849137,942.7710842318552,695,140660,0.345,50.69,695,0.0,87,3.48,True,33,0.9793103448275862,5.0
541.2154669184914,558.6910842318553,643,140660,0.436,47.96,643,0.0,87,3.48,True,35,0.9172413793103448,3.0
517.4354669184914,970.7110842318552,675,140660,0.261,51.83,675,0.0,87,3.48,True,36,0.9793103448275862,5.0
524.1454669184914,414.71108423185524,675,140660,0.436,49.55,675,0.0,87,3.48,True,38,0.9724137931034482,2.0
515.2754669184914,560.6510842318552,696,140660,0.348,50.01,696,0.0,87,3.48,True,40,0.9172413793103448,3.0
536.3054669184914,529.4810842318552,466,140660,0.213,37.73,466,0.0,87,3.48,True,41,0.9241379310344827,3.0
406.42546691849145,757.7710842318552,606,140660,0.343,51.37,606,0.0,87,3.48,True,45,0.9862068965517241,4.0
401.3654669184914,902.5710842318553,702,140660,0.328,48.42,702,0.0,87,3.48,True,46,1.0,5.0
462.44546691849143,1075.8310842318551,593,140660,0.299,45.01,593,0.0,87,3.48,True,48,0.903448275862069,6.0
480.2254669184914,1124.6810842318553,712,140660,0.418,47.05,712,0.0,87,3.48,True,49,0.9172413793103448,6.0
431.6254669184914,788.1310842318552,622,140660,0.213,35.69,622,0.0,87,3.48,True,50,0.9448275862068966,4.0
547.3354669184914,524.3610842318552,462,140660,0.249,32.51,462,0.0,87,3.48,True,51,0.6827586206896552,3.0
526.2254669184914,972.6910842318553,569,140660,0.189,41.83,569,0.0,87,3.48,True,52,0.9448275862068966,5.0
461.3754669184914,763.6810842318553,741,140660,0.452,51.83,741,0.0,87,3.48,True,53,0.9586206896551724,4.0
427.31546691849144,884.3910842318552,491,140660,0.304,34.55,491,0.0,87,3.48,True,54,0.8689655172413793,5.0
422.7154669184914,767.9510842318552,525,140660,0.316,42.73,525,0.0,87,3.48,True,55,0.9793103448275862,4.0
557.8154669184914,611.6910842318553,363,140660,0.188,24.09,363,0.0,87,3.48,True,59,0.9586206896551724,3.0
490.3454669184914,158.3610842318552,661,140660,0.076,48.64,661,0.0,87,3.48,True,61,0.993103448275862,1.0
573.4254669184915,946.6810842318553,548,140660,0.328,35.69,548,0.0,87,3.48,True,62,0.9241379310344827,5.0
557.0054669184914,741.4810842318552,705,140660,0.176,55.46,705,0.0,87,3.48,True,64,0.8482758620689655,4.0
338.53546691849147,747.4810842318552,623,140660,0.307,47.96,623,0.0,87,3.48,True,73,0.9655172413793104,4.0
566.1054669184914,1130.9410842318553,520,140660,0.444,40.92,520,0.0,87,3.48,True,77,0.9103448275862069,6.0
530.7354669184914,1139.6410842318553,573,140660,0.277,44.1,573,0.0,87,3.48,True,88,0.9862068965517241,6.0
295.3354669184914,420.8010842318552,665,140660,0.342,47.96,665,0.0,87,3.48,True,90,0.9793103448275862,2.0
327.4554669184914,558.8810842318552,650,140660,0.35,47.96,650,0.0,87,3.48,True,91,0.903448275862069,3.0
559.6054669184914,898.0710842318553,448,140660,0.234,46.14,448,0.0,87,3.48,True,92,0.903448275862069,5.0
410.30546691849145,890.9310842318553,511,140660,0.354,36.37,511,0.0,87,3.48,True,94,0.9724137931034482,5.0
502.42546691849145,749.9510842318552,672,140660,0.304,49.1,672,0.0,87,3.48,True,95,0.9655172413793104,4.0
373.64546691849137,1166.8910842318553,653,140660,0.201,43.42,653,0.0,87,3.48,True,99,0.9586206896551724,6.0
558.9854669184914,534.6410842318552,385,140660,0.308,37.05,385,0.0,87,3.48,True,100,0.9172413793103448,3.0
434.04546691849146,612.8410842318552,624,140660,0.232,43.87,624,0.0,87,3.48,True,101,0.9448275862068966,3.0
461.14546691849137,612.6910842318553,561,140660,0.367,44.1,561,0.0,87,3.48,True,102,0.9379310344827586,3.0
566.9954669184914,588.6510842318552,231,140660,0.454,18.64,231,0.0,87,3.48,False,103,0.503448275862069,0.0
564.4954669184914,947.5110842318552,441,140660,0.445,37.28,441,0.0,87,3.48,True,104,0.5655172413793104,5.0
478.2454669184914,747.6810842318553,662,140660,0.334,46.14,662,0.0,87,3.48,True,107,0.7310344827586207,4.0
559.3854669184914,915.5310842318552,480,140660,0.518,44.33,480,0.0,87,3.48,True,108,0.7379310344827587,5.0
466.28546691849147,1127.4110842318553,699,140660,0.447,56.6,699,0.0,87,3.48,True,110,0.8896551724137931,6.0
568.1154669184914,713.9610842318552,194,140660,0.1,20.0,194,0.0,87,3.48,False,111,0.8206896551724138,0.0
448.4654669184914,1168.3010842318552,558,140660,0.238,41.6,558,0.0,87,3.48,True,114,0.896551724137931,6.0
516.4854669184914,712.6910842318553,752,140660,0.316,49.55,752,0.0,87,3.48,True,115,0.8482758620689655,4.0
421.2254669184914,1168.5810842318551,658,140660,0.224,44.33,658,0.0,87,3.48,True,117,0.903448275862069,6.0
501.3554669184914,796.5110842318552,689,140660,0.215,49.1,689,0.0,87,3.48,True,118,0.696551724137931,4.0
414.29546691849146,715.3910842318552,680,140660,0.326,49.78,680,0.0,87,3.48,True,119,0.8413793103448276,4.0
417.27546691849136,1081.9110842318553,562,140660,0.37,42.51,562,0.0,87,3.48,True,120,0.8620689655172413,6.0
469.0954669184914,1095.4610842318552,572,140660,0.471,47.74,572,0.0,87,3.48,True,122,0.7655172413793103,6.0
513.2554669184914,163.7710842318552,613,140660,0.357,44.33,613,0.0,87,3.48,True,124,0.8689655172413793,1.0
536.2054669184914,900.8210842318553,657,140660,0.44,52.28,657,0.0,87,3.48,True,126,0.8,5.0
557.0454669184915,942.0610842318553,733,140660,0.093,54.1,733,0.0,87,3.48,True,127,0.8206896551724138,5.0
478.27546691849136,1085.8010842318552,626,140660,0.343,45.23,626,0.0,87,3.48,True,129,0.6689655172413793,6.0
567.4154669184915,1114.8210842318551,551,140660,0.396,38.87,551,0.0,87,3.48,True,135,0.6896551724137931,6.0
510.65546691849136,1067.6910842318553,559,140660,0.263,41.14,559,0.0,87,3.48,True,138,0.6482758620689655,6.0
471.18546691849144,950.7110842318552,708,140660,0.347,52.74,708,0.0,87,3.48,True,139,0.7655172413793103,5.0
469.4954669184914,1158.8510842318553,636,140660,0.307,46.14,636,0.0,87,3.48,True,141,0.4,6.0
526.3754669184914,374.6810842318552,637,140660,0.422,47.05,637,0.0,87,3.48,True,144,0.7172413793103448,2.0
569.5554669184914,561.2610842318552,297,140660,0.161,29.55,297,0.0,87,3.48,True,145,0.6758620689655173,3.0
558.5354669184915,769.6810842318553,692,140660,0.462,57.96,692,0.0,87,3.48,True,147,0.6827586206896552,4.0
558.4054669184914,715.9910842318552,645,140660,0.084,43.42,645,0.0,87,3.48,True,152,0.30344827586206896,4.0
442.32546691849143,761.9510842318552,614,140660,0.448,47.51,614,0.0,87,3.48,True,153,0.6482758620689655,4.0
554.1554669184914,1082.9010842318553,738,140660,0.228,42.96,738,0.0,87,3.48,True,154,0.6689655172413793,6.0
460.28546691849147,1166.6510842318553,425,140660,0.117,44.1,425,0.0,87,3.48,True,155,0.6413793103448275,6.0
555.8854669184914,1137.7710842318552,686,140660,0.306,53.65,686,0.0,87,3.48,True,156,0.6896551724137931,6.0
557.7354669184914,724.4210842318553,435,140660,0.007,49.1,435,0.0,87,3.48,True,163,0.5793103448275863,4.0
564.2054669184914,407.70108423185525,437,140660,0.468,34.78,437,0.0,87,3.48,True,166,0.5517241379310345,2.0
552.1254669184914,961.1910842318553,511,140660,0.306,45.69,511,0.0,87,3.48,True,173,0.5586206896551724,5.0
554.3954669184914,587.1410842318552,619,140660,0.307,45.92,619,0.0,87,3.48,True,174,0.5517241379310345,3.0
544.2554669184914,165.2110842318552,367,140660,0.187,28.19,367,0.0,87,3.48,True,176,0.5310344827586206,1.0
565.3854669184914,376.45108423185525,127,140660,0.575,12.05,127,0.0,87,3.48,False,180,0.503448275862069,0.0
551.0954669184914,1066.9910842318552,544,140660,0.274,41.6,544,0.0,87,3.48,True,182,0.3793103448275862,6.0
483.19546691849143,1099.5910842318551,571,140660,0.345,45.23,571,0.0,87,3.48,True,185,0.4413793103448276,6.0
570.3154669184914,938.6210842318552,360,140660,0.481,27.28,360,0.0,87,3.48,True,187,0.3724137931034483,5.0
449.90546691849136,608.9810842318552,603,140660,0.336,48.19,603,0.0,87,3.48,True,188,0.43448275862068964,3.0
569.1154669184914,232.7510842318552,223,140660,0.397,18.87,223,0.0,87,3.48,False,190,0.41379310344827586,0.0
404.15546691849136,717.5810842318552,648,140660,0.329,49.55,648,0.0,87,3.48,True,191,0.41379310344827586,4.0
591.8954669184914,1064.7910842318552,173,140660,0.127,13.64,173,0.0,87,3.48,False,193,0.16551724137931034,0.0
573.8854669184914,408.5410842318552,216,140660,0.241,15.68,216,0.0,87,3.48,False,194,0.07586206896551724,0.0
548.6554669184914,614.1210842318552,426,140660,0.254,41.6,426,0.0,87,3.48,True,196,0.4,3.0
256.1549350035978,211.6728927424935,644,140660,0.347,47.09,644,0.0,88,3.52,True,0,1.0,1.0
560.5349350035978,396.7228927424935,330,140660,0.255,36.8,330,0.0,88,3.52,True,1,0.9448275862068966,2.0
308.9649350035978,520.4228927424936,612,140660,0.266,43.49,612,0.0,88,3.52,True,2,0.993103448275862,3.0
385.0449350035978,1103.6928927424935,698,140660,0.379,46.83,698,0.0,88,3.52,True,4,1.0,6.0
464.6249350035978,1135.7928927424934,544,140660,0.281,42.2,544,0.0,88,3.52,True,5,0.8827586206896552,6.0
328.9549350035978,1107.6828927424936,664,140660,0.287,46.06,664,0.0,88,3.52,True,6,1.0,6.0
434.1849350035978,705.0628927424935,555,140660,0.291,37.83,555,0.0,88,3.52,True,8,0.7034482758620689,4.0
527.9849350035978,1147.8428927424934,630,140660,0.335,41.17,630,0.0,88,3.52,True,11,0.9793103448275862,6.0
324.9849350035978,384.5928927424935,711,140660,0.278,46.58,711,0.0,88,3.52,True,12,1.0,2.0
306.3249350035978,1102.2328927424935,505,140660,0.358,39.88,505,0.0,88,3.52,True,13,0.8482758620689655,6.0
438.0549350035978,523.2628927424935,621,140660,0.085,42.72,621,0.0,88,3.52,True,14,0.9793103448275862,3.0
489.06493500359784,430.7428927424935,623,140660,0.176,42.46,623,0.0,88,3.52,True,15,0.993103448275862,2.0
410.1749350035978,1140.3728927424936,648,140660,0.302,43.49,648,0.0,88,3.52,True,16,0.993103448275862,6.0
483.2649350035978,558.6828927424936,749,140660,0.479,55.07,749,0.0,88,3.52,True,19,0.9862068965517241,3.0
338.6549350035978,1136.4528927424935,514,140660,0.199,44.77,514,0.0,88,3.52,True,20,1.0,6.0
511.0849350035978,789.5428927424936,626,140660,0.242,46.83,626,0.0,88,3.52,True,21,0.9310344827586207,4.0
414.0949350035978,761.8828927424935,789,140660,0.364,58.15,789,0.0,88,3.52,True,22,0.993103448275862,4.0
497.1249350035978,1072.5228927424935,557,140660,0.373,42.46,557,0.0,88,3.52,True,23,0.9103448275862069,6.0
559.7749350035978,429.8528927424935,523,140660,0.396,42.46,523,0.0,88,3.52,True,26,0.9793103448275862,2.0
561.5049350035978,233.6628927424935,418,140660,0.292,31.65,418,0.0,88,3.52,True,29,1.0,1.0
571.4649350035978,362.5628927424935,205,140660,0.2,20.84,205,0.0,88,3.52,False,30,0.7172413793103448,0.0
424.1449350035978,1135.9528927424935,624,140660,0.337,44.77,624,0.0,88,3.52,True,31,0.8896551724137931,6.0
575.7849350035978,1122.4728927424935,205,140660,0.311,22.9,205,0.0,88,3.52,False,32,0.8758620689655172,0.0
541.1749350035977,559.6928927424935,622,140660,0.435,47.6,622,0.0,88,3.52,True,35,0.9172413793103448,3.0
518.0049350035978,970.6328927424935,733,140660,0.269,53.27,733,0.0,88,3.52,True,36,0.9793103448275862,5.0
525.3049350035977,414.89289274249353,643,140660,0.417,45.55,643,0.0,88,3.52,True,38,0.9724137931034482,2.0
514.3349350035978,561.3228927424935,599,140660,0.308,49.15,599,0.0,88,3.52,True,40,0.9172413793103448,3.0
537.0849350035978,529.4828927424935,467,140660,0.208,38.08,467,0.0,88,3.52,True,41,0.9241379310344827,3.0
405.1049350035978,757.3628927424935,658,140660,0.304,52.49,658,0.0,88,3.52,True,45,0.9862068965517241,4.0
401.07493500359783,902.7228927424935,678,140660,0.327,47.35,678,0.0,88,3.52,True,46,1.0,5.0
462.2849350035978,1075.7328927424935,600,140660,0.299,44.77,600,0.0,88,3.52,True,48,0.903448275862069,6.0
483.8949350035978,1119.9228927424936,632,140660,0.43,48.38,632,0.0,88,3.52,True,49,0.9172413793103448,6.0
431.1849350035978,790.6328927424935,719,140660,0.208,41.94,719,0.0,88,3.52,True,50,0.9448275862068966,4.0
527.7049350035978,971.8928927424935,620,140660,0.186,45.55,620,0.0,88,3.52,True,52,0.9448275862068966,5.0
460.9349350035978,765.4528927424935,704,140660,0.431,50.95,704,0.0,88,3.52,True,53,0.9586206896551724,4.0
427.81493500359784,884.1428927424935,454,140660,0.228,35.0,454,0.0,88,3.52,True,54,0.8689655172413793,5.0
425.1849350035978,769.6028927424935,616,140660,0.329,39.88,616,0.0,88,3.52,True,55,0.9793103448275862,4.0
557.2249350035978,612.2028927424935,358,140660,0.135,23.42,358,0.0,88,3.52,False,59,0.9586206896551724,0.0
490.31493500359784,158.4828927424935,673,140660,0.117,47.35,673,0.0,88,3.52,True,61,0.993103448275862,1.0
574.0149350035978,945.7328927424935,554,140660,0.355,36.8,554,0.0,88,3.52,True,62,0.9241379310344827,5.0
554.0349350035978,741.9028927424935,723,140660,0.343,50.95,723,0.0,88,3.52,True,64,0.8482758620689655,4.0
337.3549350035978,745.7428927424935,618,140660,0.347,50.95,618,0.0,88,3.52,True,73,0.9655172413793104,4.0
566.8049350035977,1133.8128927424934,521,140660,0.414,39.63,521,0.0,88,3.52,True,77,0.9103448275862069,6.0
531.3549350035978,1139.5128927424935,610,140660,0.266,46.06,610,0.0,88,3.52,True,88,0.9862068965517241,6.0
293.2849350035978,419.4228927424935,650,140660,0.283,49.66,650,0.0,88,3.52,True,90,0.9793103448275862,2.0
327.0849350035978,559.6028927424935,699,140660,0.35,52.49,699,0.0,88,3.52,True,91,0.903448275862069,3.0
560.0549350035977,899.0528927424936,491,140660,0.29,50.69,491,0.0,88,3.52,True,92,0.903448275862069,5.0
411.0449350035978,891.4428927424935,515,140660,0.321,36.8,515,0.0,88,3.52,True,94,0.9724137931034482,5.0
502.25493500359784,748.9328927424936,640,140660,0.314,50.18,640,0.0,88,3.52,True,95,0.9655172413793104,4.0
374.0849350035978,1166.8128927424934,755,140660,0.246,44.0,755,0.0,88,3.52,True,99,0.9586206896551724,6.0
559.7449350035978,534.7228927424935,403,140660,0.275,39.37,403,0.0,88,3.52,True,100,0.9172413793103448,3.0
431.9849350035978,613.5228927424935,648,140660,0.314,45.8,648,0.0,88,3.52,True,101,0.9448275862068966,3.0
458.19493500359783,612.0528927424936,621,140660,0.286,44.52,621,0.0,88,3.52,True,102,0.9379310344827586,3.0
567.8349350035978,587.8728927424935,241,140660,0.455,19.81,241,0.0,88,3.52,False,103,0.503448275862069,0.0
565.1749350035977,944.7828927424935,444,140660,0.522,35.77,444,0.0,88,3.52,True,104,0.5655172413793104,5.0
474.5349350035978,748.7028927424935,546,140660,0.259,46.83,546,0.0,88,3.52,True,107,0.7310344827586207,4.0
559.9349350035977,918.5928927424935,530,140660,0.477,45.03,530,0.0,88,3.52,True,108,0.7379310344827587,5.0
467.07493500359783,1127.4328927424936,715,140660,0.443,55.07,715,0.0,88,3.52,True,110,0.8896551724137931,6.0
568.1549350035978,714.8228927424935,201,140660,0.175,22.13,201,0.0,88,3.52,False,111,0.8206896551724138,0.0
447.4949350035978,1168.3228927424934,526,140660,0.196,40.66,526,0.0,88,3.52,True,114,0.896551724137931,6.0
517.1249350035978,712.7628927424935,742,140660,0.29,47.09,742,0.0,88,3.52,True,115,0.8482758620689655,4.0
420.9349350035978,1168.4128927424936,664,140660,0.221,45.29,664,0.0,88,3.52,True,117,0.903448275862069,6.0
500.2049350035978,796.6528927424935,716,140660,0.181,50.43,716,0.0,88,3.52,True,118,0.696551724137931,4.0
412.44493500359783,714.0828927424935,602,140660,0.299,52.49,602,0.0,88,3.52,True,119,0.8413793103448276,4.0
414.06493500359784,1082.3628927424936,596,140660,0.294,46.58,596,0.0,88,3.52,True,120,0.8620689655172413,6.0
468.1649350035978,1093.7928927424934,593,140660,0.483,50.43,593,0.0,88,3.52,True,122,0.7655172413793103,6.0
509.19493500359783,164.4428927424935,631,140660,0.315,44.52,631,0.0,88,3.52,True,124,0.8689655172413793,1.0
537.2849350035978,900.7428927424935,636,140660,0.431,47.86,636,0.0,88,3.52,True,126,0.8,5.0
